n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
13,	63660,	-71,	130.098571777344,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.729,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1320521.09003329,	1320522.15271276
13,	63661,	-71,	130.785247802734,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.74,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63662,	-70,	146.606033325195,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.759,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63663,	-68,	-109.877616882324,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.763,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63664,	-70,	151.209442138672,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.767,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63665,	-67,	-108.383438110352,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.772,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63666,	-62,	-117.546310424805,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.824,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63667,	-61,	-121.138954162598,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.828,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63668,	-61,	-114.173408508301,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.833,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
13,	63669,	-61,	-118.897674560547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706933.837,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
