n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
7,	30603,	-68,	-161.048004150391,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.044,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1320268.76843851,	1320270.48270246
7,	30604,	-69,	125.962097167969,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.049,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30605,	-68,	-165.52507019043,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.058,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30606,	-69,	117.183753967285,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.063,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30607,	-68,	-157.609176635742,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.067,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30608,	-69,	118.562576293945,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.074,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30609,	-68,	-159.092376708984,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.077,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30610,	-70,	114.266792297363,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.084,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30611,	-68,	-159.872436523438,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.089,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30612,	-70,	103.203224182129,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.097,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30613,	-68,	-159.916381835938,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.102,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30614,	-70,	105.076446533203,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.106,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30615,	-69,	97.5341033935547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.111,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30616,	-68,	-151.236907958984,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.114,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30617,	-68,	-155.565658569336,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.118,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30618,	-70,	90.4806671142578,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.121,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30619,	-68,	-151.181976318359,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.125,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30620,	-69,	80.350959777832,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.128,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30621,	-69,	72.8305892944336,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.133,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30622,	-69,	-137.981506347656,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.135,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30623,	-69,	-139.569076538086,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.14,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30624,	-69,	65.0410461425781,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.143,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
7,	30625,	-69,	53.906063079834,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706682.152,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
