n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
3,	12133,	-67,	-37.2722549438477,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.106,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1320126.94341674,	1320128.56661821
3,	12134,	-66,	-36.8932151794434,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.11,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12135,	-66,	-42.7985458374023,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.114,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12136,	-69,	14.9638357162476,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.117,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12137,	-65,	-47.0009460449219,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.126,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12138,	-68,	12.5467691421509,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.133,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12139,	-65,	-49.1103858947754,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.135,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12140,	-68,	9.45402431488037,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.138,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12141,	-65,	-52.6535835266113,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.14,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12142,	-67,	-2.70821261405945,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.152,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12143,	-64,	-57.3174247741699,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.162,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12144,	-67,	-12.2775964736938,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.165,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12145,	-63,	-63.4589691162109,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.167,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12146,	-67,	-14.3430891036987,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.169,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12147,	-70,	86.3936309814453,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.171,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12148,	-67,	-21.1493263244629,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.176,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12149,	-62,	-62.151554107666,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.178,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12150,	-68,	74.5115509033203,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.18,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
3,	12151,	-69,	-167.035736083984,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000433b2ddd9014000000000,	epc,	3000,	9382,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753706540.197,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
