n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
1,	24562,	-69,	-142.090515136719,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.711,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24563,	-69,	-144.892120361328,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.715,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24564,	-69,	-142.392654418945,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.719,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24565,	-69,	-144.639419555664,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.813,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24566,	-69,	-146.858734130859,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.819,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24567,	-69,	-143.397933959961,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.824,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24568,	-69,	-146.012756347656,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.851,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24569,	-68,	-140.420547485352,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.855,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24570,	-70,	-143.804443359375,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.86,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24571,	-68,	-141.40934753418,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.949,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24572,	-69,	-147.512435913086,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.96,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24573,	-69,	-146.699417114258,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.966,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24574,	-69,	-145.243682861328,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851030.972,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24575,	-69,	-142.365188598633,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.059,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24576,	-69,	-148.171630859375,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.068,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24577,	-69,	-145.413986206055,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.074,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24578,	-69,	-144.007690429688,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.079,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24579,	-69,	-141.711471557617,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.083,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24580,	-69,	-147.029022216797,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.095,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24581,	-69,	-143.919799804688,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.263,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24582,	-69,	-143.216644287109,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.363,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24583,	-69,	-143.172698974609,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.367,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24584,	-69,	-139.607528686523,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.372,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24585,	-69,	-143.711044311523,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.376,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24586,	-69,	-143.96923828125,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.387,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24587,	-69,	-146.952117919922,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.403,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24588,	-69,	-148.737442016602,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.492,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24589,	-69,	-145.457931518555,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.497,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24590,	-69,	-137.882629394531,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.506,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24591,	-69,	-141.266525268555,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.513,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24592,	-69,	-145.249176025391,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.519,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24593,	-69,	-141.925720214844,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.528,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24594,	-69,	-142.365188598633,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.533,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24595,	-69,	-145.232696533203,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.541,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24596,	-69,	-143.233123779297,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.628,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24597,	-69,	-142.200378417969,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.634,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24598,	-69,	-149.045074462891,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.642,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24599,	-69,	-143.397933959961,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.646,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24600,	-69,	-143.683578491211,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.65,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24601,	-69,	-145.474411010742,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.655,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24602,	-69,	-141.019317626953,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.659,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24603,	-69,	-146.30940246582,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.665,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24604,	-69,	-145.139312744141,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.669,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24605,	-69,	-143.079315185547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.841,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24606,	-69,	-143.183685302734,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.851,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24607,	-69,	-145.089874267578,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.864,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24608,	-69,	-146.034729003906,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.871,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24609,	-69,	-142.777191162109,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.875,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24610,	-69,	-142.64533996582,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.884,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24611,	-69,	-142.172912597656,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.973,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24612,	-69,	-142.672805786133,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.98,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24613,	-69,	-146.847747802734,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.984,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24614,	-69,	-143.573715209961,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851031.998,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24615,	-69,	-143.172698974609,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.002,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24616,	-69,	-143.535263061523,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.011,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24617,	-69,	-145.699630737305,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.02,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24618,	-69,	-147.270736694336,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.028,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24619,	-69,	-139.222991943359,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.203,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24620,	-69,	-145.49089050293,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.205,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24621,	-69,	-142.936492919922,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.21,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24622,	-69,	-143.321029663086,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.215,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24623,	-69,	-139.074676513672,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.219,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24624,	-69,	-144.095581054688,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.228,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24625,	-69,	-143.370468139648,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.315,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24626,	-69,	-145.029449462891,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.414,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24627,	-69,	-141.046783447266,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.418,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24628,	-69,	-148.462783813477,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.429,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24629,	-69,	-144.474624633789,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.444,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24630,	-69,	-144.359268188477,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.452,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24631,	-69,	-142.436599731445,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.627,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24632,	-69,	-146.710403442383,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.632,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24633,	-69,	-143.079315185547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.638,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24634,	-69,	-141.436813354492,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.645,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24635,	-69,	-142.991424560547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.649,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24636,	-69,	-146.281936645508,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.818,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24637,	-69,	-147.611312866211,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.823,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24638,	-69,	-144.348281860352,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.839,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24639,	-69,	-142.178405761719,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.843,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24640,	-69,	-143.266098022461,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851032.859,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24641,	-68,	-145.282150268555,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851033.03,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24642,	-69,	-148.188110351562,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851033.042,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
1,	24643,	-69,	-145.35905456543,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000633b2ddd9014000000000,	epc,	3000,	3331,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1759851033.046,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
