n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
11,	13962,	-69,	-153.43424987793,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.11,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1339070.78484827,	1339072.42585127
11,	13963,	-69,	-154.906463623047,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.124,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13964,	-69,	-148.440811157227,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.128,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13965,	-68,	-152.967315673828,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.143,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13966,	-68,	-154.708694458008,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.154,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13967,	-68,	-158.834197998047,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.166,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13968,	-68,	-157.488327026367,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.173,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13969,	-68,	-159.817504882812,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.178,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13970,	-67,	-158.142028808594,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.181,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13971,	-67,	-161.701705932617,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.186,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13972,	-67,	-158.608963012695,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.193,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13973,	-68,	-165.876647949219,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.199,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13974,	-67,	-160.839263916016,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.208,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13975,	-68,	-162.624588012695,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.213,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13976,	-71,	-113.591110229492,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000733b2ddd9014000000000,	epc,	3000,	eb78,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.218,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
11,	13977,	-67,	-167.568588256836,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964507.221,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
