n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
5,	447,	-70,	49.6981735229492,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.642,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1338800.60462551,	1338802.9473541
5,	448,	-70,	52.8128890991211,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.655,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	449,	-68,	62.7832870483398,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.765,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	450,	-68,	65.4805145263672,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.769,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	451,	-67,	55.8342247009277,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.773,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	452,	-68,	61.6901168823242,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.778,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	453,	-68,	55.2574234008789,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.782,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	454,	-68,	68.271125793457,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.789,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	455,	-68,	62.9535827636719,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.793,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
5,	456,	-68,	67.1834487915039,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753964237.797,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
