n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
49,	33675,	-69,	70.9408874511719,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.083,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1349069.16175096,	1349083.53285994
49,	33676,	-70,	74.1160278320312,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.088,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33677,	-70,	65.3486709594727,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.092,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33678,	-70,	81.4276580810547,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.096,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33679,	-69,	76.9505920410156,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.101,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33680,	-70,	81.0705871582031,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.105,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33681,	-70,	72.5998687744141,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.109,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33682,	-70,	84.3940582275391,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.114,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33683,	-70,	69.6774215698242,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.118,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33684,	-70,	78.9721374511719,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.122,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
49,	33685,	-70,	74.3028030395508,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974518.127,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
