n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
47,	33348,	-71,	80.3564529418945,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.851,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1348983.53660881,	1348987.22806849
47,	33349,	-71,	85.9541625976562,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.856,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33350,	-71,	85.2070693969727,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.86,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33351,	-71,	76.148567199707,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.872,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33352,	-71,	80.8124008178711,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.877,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33353,	-71,	88.0965576171875,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.881,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33354,	-71,	75.0004577636719,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.888,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33355,	-71,	78.0877075195312,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.892,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33356,	-70,	75.0993347167969,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.898,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33357,	-71,	82.4329376220703,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.901,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33358,	-71,	71.1441421508789,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.905,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33359,	-71,	80.9222717285156,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.91,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33360,	-71,	74.7532577514648,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.916,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33361,	-71,	75.2421646118164,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.921,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33362,	-71,	76.3737869262695,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.928,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33363,	-71,	83.4931488037109,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.933,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
47,	33364,	-71,	68.6007232666016,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974421.94,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
