n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
51,	33760,	-71,	38.9861755371094,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974586.432,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1349144.56501949,	1349151.78622753
51,	33761,	-71,	81.3397598266602,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974589.995,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33762,	-71,	89.4644012451172,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.004,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33763,	-71,	82.4604034423828,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.008,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33764,	-71,	98.0669555664062,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.013,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33765,	-71,	82.4219512939453,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.017,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33766,	-71,	90.4806671142578,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.021,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33767,	-71,	77.8185348510742,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.026,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33768,	-71,	89.6896286010742,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.03,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33769,	-71,	85.2839736938477,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.034,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33770,	-71,	84.08642578125,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974590.043,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33771,	-70,	45.1606788635254,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974592.28,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33772,	-71,	43.8642539978027,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974592.298,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33773,	-70,	37.6952438354492,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974592.302,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33774,	-71,	84.300666809082,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974593.093,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33775,	-71,	76.09912109375,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974596.157,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33776,	-71,	86.3496780395508,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974596.17,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33777,	-71,	39.3322563171387,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974598.405,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33778,	-71,	50.5880928039551,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.685,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33779,	-71,	63.975341796875,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.692,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33780,	-71,	52.1372108459473,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.696,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33781,	-71,	57.8008346557617,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.701,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33782,	-71,	54.6696357727051,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.705,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33783,	-71,	53.5050506591797,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.717,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33784,	-71,	51.2967300415039,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974615.726,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33785,	-70,	53.3292655944824,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.862,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33786,	-70,	61.3879814147949,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.871,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33787,	-70,	55.4606781005859,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.875,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33788,	-70,	62.8382225036621,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.88,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33789,	-69,	60.0860633850098,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.884,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33790,	-70,	64.8322982788086,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.888,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33791,	-70,	55.0486755371094,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.895,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33792,	-70,	62.6075019836426,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.899,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33793,	-69,	56.8779563903809,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.904,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33794,	-70,	62.2174758911133,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.908,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33795,	-70,	56.9164085388184,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.912,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33796,	-70,	67.7932052612305,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.919,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33797,	-70,	60.9100608825684,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.926,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33798,	-70,	71.2155532836914,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.93,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33799,	-70,	63.5413665771484,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.937,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33800,	-70,	70.0234985351562,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.941,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33801,	-70,	60.4486236572266,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.945,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33802,	-70,	68.5567779541016,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.95,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33803,	-70,	62.3712882995605,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.954,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33804,	-70,	69.5236053466797,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.961,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33805,	-70,	65.2058486938477,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.965,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33806,	-70,	67.1395034790039,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.969,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33807,	-70,	61.6846199035645,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.974,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33808,	-70,	70.5453643798828,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.98,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33809,	-70,	61.3495292663574,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.989,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33810,	-71,	76.8407211303711,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.992,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33811,	-71,	72.132942199707,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974621.997,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33812,	-72,	76.7363510131836,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974622.02,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33813,	-71,	66.1836624145508,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974622.026,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33814,	-70,	53.3182792663574,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.312,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33815,	-71,	63.3985404968262,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.317,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33816,	-70,	56.9548645019531,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.321,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33817,	-71,	57.1471290588379,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.333,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33818,	-70,	55.8342247009277,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.337,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33819,	-70,	67.2109146118164,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.341,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33820,	-70,	55.2958755493164,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.348,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33821,	-71,	69.6060028076172,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.352,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
51,	33822,	-70,	58.5863838195801,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974628.357,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
