n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
27,	27861,	-71,	-95.842155456543,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967588.809,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1342150.52481001,	1342154.02481327
27,	27862,	-72,	-99.6050872802734,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967588.82,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27863,	-71,	-100.989410400391,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967588.832,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27864,	-71,	-85.4817352294922,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.763,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27865,	-71,	-95.9300537109375,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.767,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27866,	-71,	-93.9854125976562,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.772,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27867,	-71,	-93.6558151245117,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.781,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27868,	-70,	-94.0128784179688,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.786,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27869,	-70,	-84.3061599731445,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.795,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
27,	27870,	-70,	-89.2831192016602,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967593.801,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
