n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
45,	33116,	-69,	50.5496368408203,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.123,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1348795.21501033,	1348798.46195609
45,	33117,	-70,	58.6797676086426,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.13,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33118,	-70,	52.9557189941406,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.135,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33119,	-70,	52.5217437744141,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.14,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33120,	-70,	52.2360916137695,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.146,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33121,	-70,	50.5990791320801,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.156,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33122,	-70,	55.9221153259277,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.16,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33123,	-70,	46.5340118408203,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.164,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33124,	-70,	49.9728393554688,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.169,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
45,	33125,	-70,	46.2648391723633,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753974233.174,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
