n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
23,	25619,	-71,	-107.812126159668,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.161,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1341941.70699324,	1341944.50988792
23,	25620,	-70,	-109.515060424805,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.17,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25621,	-70,	-111.014739990234,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.174,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25622,	-70,	-110.47639465332,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.181,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25623,	-69,	-111.250953674316,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.185,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25624,	-70,	-106.82332611084,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.19,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25625,	-69,	-103.400985717773,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.195,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25626,	-69,	-108.669090270996,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.201,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25627,	-69,	-106.664024353027,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.205,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25628,	-69,	-109.015167236328,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.209,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25629,	-68,	-110.311592102051,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.213,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25630,	-68,	-110.536819458008,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.218,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25631,	-68,	-107.597885131836,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.222,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25632,	-68,	-108.482315063477,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.226,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25633,	-68,	-111.130104064941,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.231,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25634,	-68,	-110.322578430176,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.235,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25635,	-68,	-113.975646972656,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.239,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25636,	-68,	-113.074737548828,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.244,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25637,	-67,	-110.86092376709,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.251,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
23,	25638,	-67,	-108.987701416016,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967379.257,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
