n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
37,	31139,	-69,	30.9768981933594,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971908.496,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1346459.40304831,	1346473.79447128
37,	31140,	-69,	18.380687713623,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971908.627,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31141,	-68,	44.4630279541016,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.407,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31142,	-68,	54.0708656311035,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.412,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31143,	-68,	44.8805198669434,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.416,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31144,	-68,	50.8243064880371,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.42,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31145,	-68,	48.6819038391113,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.427,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31146,	-68,	50.7419052124023,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.431,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31147,	-68,	41.3702812194824,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.436,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
37,	31148,	-68,	50.9836120605469,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753971917.442,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
