n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
35,	30453,	-71,	-100.088500976562,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.917,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	start,	1342467.27703211,	1342469.2029048
35,	30454,	-71,	-96.4079742431641,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.926,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30455,	-71,	-97.1221008300781,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.93,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30456,	-71,	-94.0842895507812,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.934,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30457,	-70,	-98.2702102661133,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.939,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30458,	-71,	-102.362739562988,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.943,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30459,	-70,	-100.121459960938,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.947,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30460,	-71,	-107.971435546875,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.952,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30461,	-71,	-98.9349060058594,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.956,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
35,	30462,	-70,	-101.32999420166,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000933b2ddd9014000000000,	epc,	3000,	b802,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1753967903.96,	SIMPLE,	29.2,	20,	Belt0001,	Container_Water,	,	,	
